Source ID,Domain ID,Domain Name,URL,Custom API IDs,
12501,1494,dcforecasts,https://www.dcforecasts.com/stellar-news/feed/,13,
12502,1494,dcforecasts,https://www.dcforecasts.com/tether-news/feed/,13,
12503,1494,dcforecasts,https://www.dcforecasts.com/tezos-news/feed/,13,
12504,1494,dcforecasts,https://www.dcforecasts.com/tron-news/feed/,13,
12505,1494,dcforecasts,https://www.dcforecasts.com/vechain-news/feed/,13,
12506,1494,dcforecasts,https://www.dcforecasts.com/dogecoin-news/feed/,13,
12507,1494,dcforecasts,https://www.dcforecasts.com/usd-coin-news/feed/,13,
12508,1494,dcforecasts,https://www.dcforecasts.com/unus-news/feed/,13,
12509,1494,dcforecasts,https://www.dcforecasts.com/zcash-news/feed/,13,
12510,1494,dcforecasts,https://www.dcforecasts.com/nexo-news/feed/,13,
12511,1494,dcforecasts,https://www.dcforecasts.com/neo-news/feed/,13,
12512,1494,dcforecasts,https://www.dcforecasts.com/nem-news/feed/,13,
12513,1494,dcforecasts,https://www.dcforecasts.com/eos-news/feed/,13,
12514,1494,dcforecasts,https://www.dcforecasts.com/cosmos-news/feed/,13,
12516,1494,dcforecasts,https://www.dcforecasts.com/bitcoin-cash-news/feed/,13,
12517,1494,dcforecasts,https://www.dcforecasts.com/bitcoin-sv-news/feed/,13,
12518,1494,dcforecasts,https://www.dcforecasts.com/bitcoin-scams/feed/,13,
12519,1494,dcforecasts,https://www.dcforecasts.com/blockchain-events-news/feed/,13,
4569,1423,decrypt,https://decrypt.co/feed,13,
12379,1423,decrypt,https://decrypt.co/es/feed,13,
4584,1435,diariobitcoin,https://www.diariobitcoin.com/feed/,13,
13069,1435,diariobitcoin,https://www.diariobitcoin.com/categoria/tecnologia/blockchain/feed/,,
13070,1435,diariobitcoin,https://www.diariobitcoin.com/categoria/negocios/estafas/feed/,,
13071,1435,diariobitcoin,https://www.diariobitcoin.com/categoria/negocios/feed/,13,
13072,1435,diariobitcoin,https://www.diariobitcoin.com/categoria/tecnologia/feed/,,
13073,1435,diariobitcoin,https://www.diariobitcoin.com/categoria/mercados/feed/,13,
13074,1435,diariobitcoin,https://www.diariobitcoin.com/categoria/paises/europa/feed/,13,
13075,1435,diariobitcoin,https://www.diariobitcoin.com/categoria/paises/feed/,13,
30462,4609,digital_aarena,https://digital-aarena.com/feed/,13,
30463,4609,digital_aarena,https://digital-aarena.com/cat/last/coin/feed/,13,
30464,4609,digital_aarena,https://digital-aarena.com/cat/last/coin/%D9%84%D8%A7%D9%8A%D8%AA-%D9%83%D9%88%D9%8A%D9%86/feed/,13,
30465,4609,digital_aarena,https://digital-aarena.com/cat/last/%D8%A7%D9%84%D8%B1%D9%8A%D8%A8%D9%84/feed/,13,
30466,4609,digital_aarena,https://digital-aarena.com/cat/last/ethereum/feed/,13,
30467,4609,digital_aarena,https://digital-aarena.com/cat/last/bitcoin/feed/,13,
30468,4609,digital_aarena,https://digital-aarena.com/cat/last/coin/%D9%85%D9%88%D9%86%D9%8A%D8%B1%D9%88/feed/,13,
30469,4609,digital_aarena,https://digital-aarena.com/cat/last/coin/blockchain/feed/,13,
30470,4609,digital_aarena,https://digital-aarena.com/cat/last/coin/%D8%A7%D9%84%D8%B9%D9%85%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D8%AE%D8%B1%D9%89/feed/,13,
30471,4609,digital_aarena,https://digital-aarena.com/cat/last/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/feed/,13,
30472,4609,digital_aarena,https://digital-aarena.com/cat/last/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D8%B4%D8%A7%D8%B1%D9%8A%D8%B9-%D8%A7%D9%84%D8%B9%D9%85%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D9%87/feed/,13,
30473,4609,digital_aarena,https://digital-aarena.com/cat/last/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D9%84%D8%A7%D9%85%D8%B1%D9%83%D8%B2%D9%8A%D8%A9/feed/,13,
30474,4609,digital_aarena,https://digital-aarena.com/cat/last/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%B9%D8%A7%D9%85%D9%87/feed/,13,
30475,4609,digital_aarena,https://digital-aarena.com/cat/last/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/mining/feed/,13,
30476,4609,digital_aarena,https://digital-aarena.com/cat/last/feed/,13,
4338,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/tech/rssfeeds/13357270.cms,,
4339,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/environment/rssfeeds/63319186.cms,,
4340,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/rssfeedstopstories.cms,,
4341,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/wealth/rssfeeds/837555174.cms,,
4342,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/pharma-and-healthcare/rssfeeds/60187434.cms,,
4343,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/healthcare/biotech/rssfeeds/13358050.cms,,
4344,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/sports/rssfeeds/26407562.cms,,
4345,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/science/rssfeeds/39872847.cms,,
4346,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/politics-and-nation/rssfeeds/1052732854.cms,,
4347,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/media/entertainment/rssfeeds/13357212.cms,,
16136,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/markets/cryptocurrency/rssfeeds/82519373.cms,13,
30989,1349,economictimes_indiatimes,http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms,,
30990,1349,economictimes_indiatimes,http://economictimes.indiatimes.com/rssfeedsdefault.cms,,
34640,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/markets/rssfeeds/1977021501.cms,,
34641,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/opinion/rssfeeds/897228639.cms,,
34642,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/rssfeeds/1715249553.cms,,
34643,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/mf/rssfeeds/359241701.cms,,
34645,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/nri/rssfeeds/7771250.cms,,
34646,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/rssfeeds/13352306.cms,,
34647,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/magazines/rssfeeds/1466318837.cms,,
34648,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/rssfeeds/69891145.cms,,
34649,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/small-biz/rssfeeds/5575607.cms,,
34650,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/jobs/rssfeeds/107115.cms,,
34651,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/podcasts/rssfeeds/70700695.cms,,
34652,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/technology-and-startups/rssfeeds/63319172.cms,,
34653,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/media-and-communications/rssfeeds/60187277.cms,,
34654,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/economy-and-policy/rssfeeds/63884214.cms,,
34655,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/primeshots/rssfeeds/93076384.cms,,
34656,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/consumer/rssfeeds/60187420.cms,,
34657,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/transportation/rssfeeds/60187459.cms,,
34658,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/prime-vantage/rssfeeds/92539403.cms,,
34659,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/money-and-markets/rssfeeds/62511286.cms,,
34660,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/prime-decoder/rssfeeds/93459142.cms,,
34661,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/corporate-governance/rssfeeds/63329541.cms,,
34662,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/fintech-and-bfsi/rssfeeds/60187373.cms,,
34663,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/energy/rssfeeds/60187444.cms,,
34664,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/prime/collections/rssfeeds/93660148.cms,,
34665,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/markets/market-moguls/rssfeeds/54953131.cms,,
34666,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/markets/stocks/rssfeeds/2146842.cms,,
34667,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/markets/bonds/rssfeeds/2146846.cms,,
34668,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/markets/options/rssfeeds/104728836.cms,,
34669,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/markets/commodities/rssfeeds/1808152121.cms,,
34670,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/rsssymbolfeeds/commodityname-Gold.cms,,
34671,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/markets/ipos/fpos/rssfeeds/14655708.cms,,
34672,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/markets/forex/rssfeeds/1150221130.cms,,
34673,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/markets/stocks/rssfeeds/53613060.cms,,
34674,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/markets/expert-view/rssfeeds/50649960.cms,,
34676,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/india/rssfeeds/81582957.cms,,
34677,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/newsblogs/rssfeeds/65098458.cms,,
34678,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/company/rssfeeds/2143429.cms,,
34679,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/elections/rssfeeds/65869819.cms,,
34680,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/et-tv/rssfeedsvideo/48897386.cms,,
34681,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/how-to/rssfeeds/85175424.cms,,
34682,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/economy/rssfeeds/1373380680.cms,,
34683,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/defence/rssfeeds/46687796.cms,,
34684,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/latest-news/rssfeeds/20989204.cms,,
34685,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/international/rssfeeds/858478126.cms,,
34686,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/morning-brief-podcast/rssfeeds/79263773.cms,,
34687,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/et-explains/rssfeeds/64552206.cms,,
34688,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/et-evoke/rssfeeds/79339235.cms,,
34689,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/news/environment/rssfeeds/2647163.cms,,
34690,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/auto/rssfeeds/13359412.cms,,
34691,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/renewables/rssfeeds/81585238.cms,,
34692,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/miscellaneous/rssfeeds/58456958.cms,,
34693,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/banking/finance/rssfeeds/13358259.cms,,
34694,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/indl-goods/svs/rssfeeds/13357688.cms,,
34695,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/transportation/rssfeeds/13353990.cms,,
34696,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/csr/rssfeeds/58571497.cms,,
34697,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/cons-products/rssfeeds/13358759.cms,,
34699,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/energy/rssfeeds/13358350.cms,,
34700,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/services/rssfeeds/13354120.cms,,
34701,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/industry/telecom/rssfeeds/13354103.cms,,
34702,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/small-biz/sustainability/rssfeeds/102105290.cms,,
34703,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/small-biz/entrepreneurship/rssfeeds/11993034.cms,,
34704,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/small-biz/gst/rssfeeds/58475404.cms,,
34705,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/small-biz/sme-sector/rssfeeds/11993058.cms,,
34706,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/small-biz/marketing-branding/rssfeeds/47280443.cms,,
34707,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/small-biz/hr-leadership/rssfeeds/47280670.cms,,
34708,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/small-biz/trade/rssfeeds/68806566.cms,,
34709,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/small-biz/legal/rssfeeds/47280656.cms,,
34710,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/wealth/tax/rssfeeds/47119912.cms,,
34711,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/wealth/save/rssfeeds/47119915.cms,,
34712,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/wealth/earn/rssfeeds/48997527.cms,,
34713,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/wealth/invest/rssfeeds/48997553.cms,,
34714,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/wealth/legal/will/rssfeeds/83231363.cms,,
34715,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/wealth/personal-finance-news/rssfeeds/49674901.cms,,
34716,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/wealth/et-wealth/rssfeeds/50943048.cms,,
34717,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/wealth/insure/rssfeeds/47119917.cms,,
34718,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/wealth/plan/rssfeeds/49674351.cms,,
34719,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/mf/mf-news/rssfeeds/1107225967.cms,,
34720,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/tech/startups/rssfeeds/78570540.cms,,
34721,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/tech/information-tech/rssfeeds/78570530.cms,,
34722,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/tech/tech-bytes/rssfeeds/78487183.cms,,
34723,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/tech/tech-and-gadgets/rssfeeds/60529947.cms,,
34724,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/tech/technology/rssfeeds/78570561.cms,,
34725,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/tech/newsletters/rssfeeds/80383434.cms,,
34726,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/tech/funding/rssfeeds/78570550.cms,,
34729,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/tech/catalysts/rssfeeds/78615775.cms,,
34730,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/jobs/fresher/rssfeeds/97860609.cms,,
34731,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/jobs/government-jobs/rssfeeds/97860500.cms,,
34732,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/jobs/mid-career/rssfeeds/97860586.cms,,
34733,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/jobs/exams-results/rssfeeds/97860466.cms,,
34734,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/jobs/c-suite/rssfeeds/97860562.cms,,
34735,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/jobs/hr-policies-trends/rssfeeds/98937485.cms,,
34736,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/opinion/et-editorial/rssfeeds/3376910.cms,,
34737,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/opinion/speaking-tree/rssfeeds/52109321.cms,,
34738,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/opinion/et-commentary/rssfeeds/3389985.cms,,
34739,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/opinion/bliss-of-everyday-life/rssfeeds/103022834.cms,,
34740,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/opinion/just-in-jest/rssfeeds/81544607.cms,,
34741,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/nri/migrate/rssfeeds/79038827.cms,,
34742,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/nri/invest/rssfeeds/79038785.cms,,
34743,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/nri/work/rssfeeds/79038813.cms,,
34744,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/nri/visit/rssfeeds/79038765.cms,,
34745,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/nri/latest-updates/rssfeeds/97050907.cms,,
34746,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/nri/test-guide/rssfeeds/90708773.cms,,
34747,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/nri/study/rssfeeds/79038794.cms,,
34749,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/magazines/panache/rssfeeds/32897557.cms,,
34750,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/magazines/et-magazine/rssfeeds/7771003.cms,,
34751,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/et-now/stocks/rssfeedsvideo/4413765.cms,,
34752,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/et-now/auto/rssfeedsvideo/4715628.cms,,
34753,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/et-now/commodities/rssfeedsvideo/4413784.cms,,
34754,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/et-now/entertainment/rssfeedsvideo/9443243.cms,,
34755,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/et-now/experts/rssfeedsvideo/4413767.cms,,
34756,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/et-now/daily/rssfeedsvideo/4424867.cms,,
34757,1349,economictimes_indiatimes,https://economictimes.indiatimes.com/et-now/results/rssfeedsvideo/4413789.cms,,
18286,3374,egamers,https://egamers.io/category/dapps/crypto-gambling/feed/,13,
18287,3374,egamers,https://egamers.io/category/featured/editorial/feed/,,
18288,3374,egamers,https://egamers.io/feed/,,
18289,3374,egamers,https://egamers.io/category/blockchain-games/nft-giveaways/feed/,13,
18290,3374,egamers,https://egamers.io/category/blockchain-games/feed/,,
18291,3374,egamers,https://egamers.io/category/blockchain-games/reviews/feed/,,
18292,3374,egamers,https://egamers.io/category/blockchain-games/best-of/feed/,,
18293,3374,egamers,https://egamers.io/category/nft-collections/feed/,13,
18294,3374,egamers,https://egamers.io/category/technology/feed/,,
18295,3374,egamers,https://egamers.io/tag/blockchain-gaming-digest/feed/,,
18296,3374,egamers,https://egamers.io/category/dapps/feed/,,
18297,3374,egamers,https://egamers.io/category/academy/nft/feed/,13,
18298,3374,egamers,https://egamers.io/category/dapps/decentralized-social-media/feed/,,
18299,3374,egamers,https://egamers.io/category/metaverse/feed/,13,
18300,3374,egamers,https://egamers.io/category/crypto/feed/,13,
18301,3374,egamers,https://egamers.io/tag/all/feed/,,
18302,3374,egamers,https://egamers.io/category/marketplaces/feed/,,
13295,3197,epicenter,https://feeds.simplecast.com/lKmQDG9R,13,
4565,1419,ethereumblog,https://blog.ethereum.org/feed.xml,13,
12413,1419,ethereumblog,https://blog.ethereum.org/bn/feed.xml,13,
12414,1419,ethereumblog,https://blog.ethereum.org/ar/feed.xml,13,
12415,1419,ethereumblog,https://blog.ethereum.org/zh/feed.xml,13,
12416,1419,ethereumblog,https://blog.ethereum.org/fr/feed.xml,13,
12417,1419,ethereumblog,https://blog.ethereum.org/de/feed.xml,13,
12418,1419,ethereumblog,https://blog.ethereum.org/hi/feed.xml,13,
12419,1419,ethereumblog,https://blog.ethereum.org/id/feed.xml,13,
12420,1419,ethereumblog,https://blog.ethereum.org/it/feed.xml,13,
12421,1419,ethereumblog,https://blog.ethereum.org/ja/feed.xml,13,
12422,1419,ethereumblog,https://blog.ethereum.org/ko/feed.xml,13,
12423,1419,ethereumblog,https://blog.ethereum.org/pt-br/feed.xml,13,
12424,1419,ethereumblog,https://blog.ethereum.org/ru/feed.xml,13,
12425,1419,ethereumblog,https://blog.ethereum.org/es/feed.xml,13,
12426,1419,ethereumblog,https://blog.ethereum.org/sw/feed.xml,13,
12427,1419,ethereumblog,https://blog.ethereum.org/tr/feed.xml,13,
28206,4362,ethereumnews,https://ethereumnews.ru/feed/,13,
4613,1460,ethereumworldnews,https://en.ethereumworldnews.com/feed/,13,
12848,1460,ethereumworldnews,https://en.ethereumworldnews.com/category/news/latest-ethereum-eth-news/feed/,13,
12849,1460,ethereumworldnews,https://en.ethereumworldnews.com/category/news/latest-bitcoin-btc-news/feed/,13,
12850,1460,ethereumworldnews,https://en.ethereumworldnews.com/category/news/defi/feed/,13,
12851,1460,ethereumworldnews,https://en.ethereumworldnews.com/category/news/nft/feed/,13,
12852,1460,ethereumworldnews,https://en.ethereumworldnews.com/category/news/feed/,13,
12853,1460,ethereumworldnews,https://en.ethereumworldnews.com/category/press-releases/feed/,13,
12939,1460,ethereumworldnews,https://en.ethereumworldnews.com/author/adityaanand/feed/,13,
12940,1460,ethereumworldnews,https://en.ethereumworldnews.com/tag/ethereum-eth/feed/,13,
12941,1460,ethereumworldnews,https://en.ethereumworldnews.com/tag/cryptocurrency/feed/,13,
12942,1460,ethereumworldnews,https://en.ethereumworldnews.com/tag/bitcoin/feed/,13,
12943,1460,ethereumworldnews,https://en.ethereumworldnews.com/tag/bitcoin-btc/feed/,13,
12944,1460,ethereumworldnews,https://en.ethereumworldnews.com/tag/crypto/feed/,13,
18256,3373,expresscomputer,https://www.expresscomputer.in/feed/,,
18257,3373,expresscomputer,https://www.expresscomputer.in/category/software/feed/,,
18258,3373,expresscomputer,https://www.expresscomputer.in/category/guest-blogs/feed/,,
18259,3373,expresscomputer,https://www.expresscomputer.in/category/rpa/feed/,,
18260,3373,expresscomputer,https://www.expresscomputer.in/category/events/feed/,,
18261,3373,expresscomputer,https://www.expresscomputer.in/category/it-people/feed/,,
18262,3373,expresscomputer,https://www.expresscomputer.in/category/news/feed/,,
18263,3373,expresscomputer,https://www.expresscomputer.in/category/mobility/feed/,,
18264,3373,expresscomputer,https://www.expresscomputer.in/category/case-studies/feed/,,
18265,3373,expresscomputer,https://www.expresscomputer.in/category/cloud/feed/,,
18266,3373,expresscomputer,https://www.expresscomputer.in/category/columns/feed/,,
18267,3373,expresscomputer,https://www.expresscomputer.in/category/networking/feed/,,
18268,3373,expresscomputer,https://www.expresscomputer.in/category/startup/feed/,,
18269,3373,expresscomputer,https://www.expresscomputer.in/category/artificial-intelligence-ai/feed/,,
18270,3373,expresscomputer,https://www.expresscomputer.in/category/big-data-analytics/feed/,,
18271,3373,expresscomputer,https://www.expresscomputer.in/category/downloads/e-book/feed/,,
18272,3373,expresscomputer,https://www.expresscomputer.in/category/downloads/resources/feed/,,
18273,3373,expresscomputer,https://www.expresscomputer.in/category/downloads/feed/,,
18274,3373,expresscomputer,https://www.expresscomputer.in/category/industries/feed/,,
18275,3373,expresscomputer,https://www.expresscomputer.in/category/industries/bfsi/feed/,,
18276,3373,expresscomputer,https://www.expresscomputer.in/category/exclusives/feed/,,
18277,3373,expresscomputer,https://www.expresscomputer.in/category/data-center/feed/,,
18278,3373,expresscomputer,https://www.expresscomputer.in/category/open-source/feed/,,
18279,3373,expresscomputer,https://www.expresscomputer.in/category/iot/feed/,,
18280,3373,expresscomputer,https://www.expresscomputer.in/category/interviews/feed/,,
18281,3373,expresscomputer,https://www.expresscomputer.in/category/features/feed/,,
18282,3373,expresscomputer,https://www.expresscomputer.in/category/egov-watch/feed/,,
18283,3373,expresscomputer,https://www.expresscomputer.in/category/storage/feed/,,
18284,3373,expresscomputer,https://www.expresscomputer.in/category/industries/education/feed/,,
18285,3373,expresscomputer,https://www.expresscomputer.in/category/blockchain/feed/,13,
20018,3496,ffnews,https://ffnews.com/feed/,,
20019,3496,ffnews,https://ffnews.com/magazine_issues/feed/,,
20020,3496,ffnews,https://ffnews.com/category/fintech-tv/episode/the-fintech-show/feed/,,
20021,3496,ffnews,https://ffnews.com/category/thought-leader/the-insurtech-magazine/feed/,,
20022,3496,ffnews,https://ffnews.com/category/newsarticle/tradetech/feed/,,
20023,3496,ffnews,https://ffnews.com/category/newsarticle/paytech/feed/,,
20024,3496,ffnews,https://ffnews.com/category/fintech-tv/event/event-videos-2023/paris-fintech-forum-leaders-summit-2023/feed/,,
20025,3496,ffnews,https://ffnews.com/category/fintech-tv/event/event-videos-2023/itc-dia-europe-2023/feed/,,
20026,3496,ffnews,https://ffnews.com/category/fintech-tv/ff-salon/feed/,,
20027,3496,ffnews,https://ffnews.com/category/fintech-tv/carpool-conversations/feed/,,
20028,3496,ffnews,https://ffnews.com/category/fintech-tv/episode/feed/,,
20029,3496,ffnews,https://ffnews.com/category/newsarticle/sustainability/feed/,,
20030,3496,ffnews,https://ffnews.com/category/newsarticle/fintech/feed/,,
20031,3496,ffnews,https://ffnews.com/category/fintech-tv/episode/the-paytech-show/feed/,,
20032,3496,ffnews,https://ffnews.com/category/thought-leader/whitepaper/feed/,,
20033,3496,ffnews,https://ffnews.com/category/fintech-tv/event/event-videos-2023/money20-20-europe-2023/feed/,,
20034,3496,ffnews,https://ffnews.com/category/fintech-tv/ff-virtual-arena/feed/,,
20035,3496,ffnews,https://ffnews.com/category/fintech-tv/event/event-videos-2023/feed/,,
20036,3496,ffnews,https://ffnews.com/category/newsarticle/feed/,,
20037,3496,ffnews,https://ffnews.com/event_listing/feed/,,
20038,3496,ffnews,https://ffnews.com/category/newsarticle/cryptocurrency/feed/,13,
20039,3496,ffnews,https://ffnews.com/category/thought-leader/feed/,,
20040,3496,ffnews,https://ffnews.com/category/fintech-tv/episode/the-insurtech-show/feed/,,
20041,3496,ffnews,https://ffnews.com/category/thought-leader/the-paytech-magazine/feed/,,
20042,3496,ffnews,https://ffnews.com/category/thought-leader/the-fintech-magazine/feed/,,
20043,3496,ffnews,https://ffnews.com/companies/feed/,,
20044,3496,ffnews,https://ffnews.com/fintech-tv/feed/,,
20045,3496,ffnews,https://ffnews.com/category/newsarticle/funding/feed/,,
20046,3496,ffnews,https://ffnews.com/people/feed/,,
4639,1483,financemagnates,https://www.financemagnates.com/feed/,13,
12428,1483,financemagnates,https://www.financemagnates.com/cryptocurrency/feed,13,
12800,1483,financemagnates,https://www.financemagnates.com/forex/feed,13,
12801,1483,financemagnates,https://www.financemagnates.com/institutional-forex/feed,13,
12802,1483,financemagnates,https://www.financemagnates.com/fintech/feed,13,
12804,1483,financemagnates,https://www.financemagnates.com/executives/feed,13,
12805,1483,financemagnates,https://www.financemagnates.com/thought-leadership/feed/,13,
3901,1230,financialpost,https://financialpost.com/feed,,
16131,1230,financialpost,https://financialpost.com/category/fp-finance/cryptocurrency/feed.xml,13,
632,242,financialtimes,https://www.ft.com/technology?format=rss,,
633,242,financialtimes,https://www.ft.com/?format=rss,,
654,242,financialtimes,https://www.ft.com/companies?format=rss,,
655,242,financialtimes,https://www.ft.com/world/us?format=rss,,
16161,242,financialtimes,https://www.ft.com/cryptofinance?format=rss,13,
36684,242,financialtimes,https://www.ft.com/zimbabwe?format=rss,,
